"key","min","max","default","unit","disabled"
"external_coupling_industry_metal_other_metals_technical_lifetime",1.0,100.0,15.0,"year",true
"external_coupling_industry_metal_other_metals_useful_energetic_demand",0.0,10000.0,7.54135213009479,"PJ",true
"external_coupling_energy_distribution_coal_gas_chemical_feedstock_share",0.0,99.99,0.0,"%",true
"external_coupling_energy_distribution_coal_gas_energy_production_share",0.0,99.99,0.0,"%",true
"external_coupling_energy_distribution_coal_gas_final_demand_share",0.01,100.0,100.0,"%",true
"external_coupling_industry_metal_steel_blastfurnace_bof_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_ccus_capture_potential",0.0,100.0,100.0,"%",true
"external_coupling_industry_metal_steel_ccus_captured_co2",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_ccus_electricity_use",0.0,5.0,0.0,"PJ/MT",true
"external_coupling_industry_metal_steel_cyclonefurnace_bof_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_dri_hydrogen_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_dri_network_gas_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_efficiency",0.0,100.0,7.43387683343285,"%",true
"external_coupling_industry_metal_steel_energetic_coal_gas_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_energetic_coal_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_energetic_cokes_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_energetic_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_energetic_electricity_share",0.0,100.0,37.2405066626402,"%",true
"external_coupling_industry_metal_steel_energetic_hydrogen_share",0.0,100.0,36.6356988330461,"%",true
"external_coupling_industry_metal_steel_energetic_network_gas_share",0.0,100.0,16.7691640466343,"%",true
"external_coupling_industry_metal_steel_energetic_steam_hot_water_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_energetic_wood_pellets_share",0.0,100.0,9.35463045767938,"%",true
"external_coupling_industry_metal_steel_external_coupling_share",0.0,100.0,100.0,"%",true
"external_coupling_industry_metal_steel_fixed_om_costs",0.0,100000000000.0,0.0,"euro",true
"external_coupling_industry_metal_steel_investment_costs",0.0,100000000000000.0,0.0,"euro",true
"external_coupling_industry_metal_steel_scrap_hbi_eaf_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_metal_steel_technical_lifetime",1.0,100.0,25.0,"year",true
"external_coupling_industry_metal_steel_total_demand",0.0,99900.0,100.0,"%",true
"external_coupling_industry_metal_steel_wacc",0.0,1.0,0.08,"%",true
"external_coupling_industry_bio_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_biodiesel_in_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_diesel_in_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_lpg_in_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_bio_oil_in_crude_oil_share",0.0,100.0,99.905303030303,"%",true
"external_coupling_industry_other_oil_in_crude_oil_share",0.0,100.0,0.094696969696983,"%",true
"external_coupling_industry_bio_kerosene_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_biodiesel_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_diesel_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_kerosene_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_lpg_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_bio_oil_in_crude_oil_non_energetic_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_oil_in_crude_oil_non_energetic_share",0.0,100.0,100.0,"%",true
"external_coupling_industry_other_food_burner_coal_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_food_burner_crude_oil_share",0.0,100.0,0.484878480020729,"%",true
"external_coupling_industry_other_food_burner_hydrogen_share",0.0,100.0,42.6397186126809,"%",true
"external_coupling_industry_other_food_burner_network_gas_share",0.0,100.0,56.2059454398141,"%",true
"external_coupling_industry_other_food_burner_wood_pellets_share",0.0,100.0,0.669457467484242,"%",true
"external_coupling_industry_other_food_ccus_capture_potential",0.0,100.0,100.0,"%",true
"external_coupling_industry_other_food_ccus_captured_co2",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_food_ccus_electricity_use",0.0,5.0,0.0,"PJ/MT",true
"external_coupling_industry_other_food_heater_electricity_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_food_p2h_capacity",0.0,10000.0,1051.1,"MW",true
"external_coupling_industry_other_food_steam_hot_water_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_food_useful_energetic_demand_excluding_electricity",0.0,10000.0,33.45993,"PJ",true
"external_coupling_industry_other_food_useful_energetic_demand_for_electricity",0.0,10000.0,45.397704669166,"PJ",true
"external_coupling_industry_other_non_specified_industry_ammonia_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_coal_share_energetic",0.0,100.0,0.0803473067206049,"%",true
"external_coupling_industry_other_non_specified_industry_coal_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_cokes_share_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_cokes_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_crude_oil_share_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_crude_oil_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_electricity_share_energetic",0.0,100.0,85.3358222996119,"%",true
"external_coupling_industry_other_non_specified_industry_hydrogen_share_energetic",0.0,100.0,6.15651184279828,"%",true
"external_coupling_industry_other_non_specified_industry_hydrogen_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_methanol_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_network_gas_share_energetic",0.0,100.0,7.37135266480835,"%",true
"external_coupling_industry_other_non_specified_industry_network_gas_share_non_energetic",0.0,100.0,100.0,"%",true
"external_coupling_industry_other_non_specified_industry_useable_heat_share_energetic",0.0,100.0,0.778138330852705,"%",true
"external_coupling_industry_other_non_specified_industry_waste_mix_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_industry_wood_pellets_share_energetic",0.0,100.0,0.277827555208198,"%",true
"external_coupling_industry_other_non_specified_industry_wood_pellets_share_non_energetic",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_non_specified_useful_energetic_demand",0.0,10000.0,99.4681754273472,"PJ",true
"external_coupling_industry_other_non_specified_useful_non_energetic_demand",0.0,10000.0,0.0,"PJ",true
"external_coupling_industry_other_paper_burner_coal_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_burner_crude_oil_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_burner_hydrogen_share",0.0,100.0,41.7232185533339,"%",true
"external_coupling_industry_other_paper_burner_network_gas_share",0.0,100.0,58.2767814466661,"%",true
"external_coupling_industry_other_paper_burner_wood_pellets_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_ccus_capture_potential",0.0,100.0,100.0,"%",true
"external_coupling_industry_other_paper_ccus_captured_co2",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_ccus_electricity_use",0.0,5.0,0.0,"PJ/MT",true
"external_coupling_industry_other_paper_heater_electricity_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_p2h_capacity",0.0,10000.0,395.0,"MW",true
"external_coupling_industry_other_paper_steam_hot_water_share",0.0,100.0,0.0,"%",true
"external_coupling_industry_other_paper_useful_energetic_demand_excluding_electricity",0.0,10000.0,8.03392,"PJ",true
"external_coupling_industry_other_paper_useful_energetic_demand_for_electricity",0.0,10000.0,8.47943015385065,"PJ",true
"external_coupling_interconnector_10_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_10_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_10_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_11_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_11_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_11_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_12_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_12_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_12_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_1_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_1_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_1_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_2_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_2_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_2_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_3_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_3_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_3_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_4_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_4_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_4_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_5_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_5_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_5_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_6_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_6_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_6_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_7_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_7_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_7_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_8_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_8_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_8_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_interconnector_9_flh_of_export_user_curve",0.0,8760.0,5427.6084,"hours",true
"external_coupling_interconnector_9_flh_of_import_user_curve",0.0,8760.0,0.0,"hours",true
"external_coupling_interconnector_9_must_run",0.0,1.0,0.0,"bool",true
"external_coupling_energy_heat_production_ht_residual_heat_fixed_om_costs",0.0,100000000000.0,0.0,"euro",true
"external_coupling_energy_heat_production_ht_residual_heat_investment_costs",0.0,100000000000.0,0.0,"euro",true
"external_coupling_energy_heat_production_ht_residual_heat_technical_lifetime",0.0,100.0,0.0,"year",true
"external_coupling_energy_heat_production_ht_residual_heat_wacc",0.0,1.0,0.0,"%",true
"external_coupling_biogenic_waste_max_demand",0.0,1000.0,43.4587647128831,"PJ",true
"external_coupling_energy_chp_supercritical_ccs_waste_mix_captured_co2",0.0,100.0,0.0,"%",true
"external_coupling_energy_chp_supercritical_ccs_waste_mix_electrical_efficiency",1.0,100.0,1.0,"%",true
"external_coupling_energy_chp_supercritical_ccs_waste_mix_heat_efficiency",0.0,100.0,1.0,"%",true
"external_coupling_energy_chp_supercritical_waste_mix_capacity",0.0,28178.022343583893,0.0,"MW",true
"external_coupling_energy_chp_supercritical_waste_mix_electrical_efficiency",1.0,100.0,1.0,"%",true
"external_coupling_energy_chp_supercritical_waste_mix_heat_efficiency",0.0,100.0,1.0,"%",true
"external_coupling_non_biogenic_waste_max_demand",0.0,1000.0,73.7987399608738,"PJ",true
"external_coupling_waste_mix_biogenic_waste_share",0.0,100.0,50.0,"%",true
"external_coupling_waste_mix_non_biogenic_waste_share",0.0,100.0,50.0,"%",true
"holon_gas_households_useful_demand_heat_per_person_absolute",-50.0,50.0,0.0,"%",true
"capacity_of_energy_imported_ammonia_baseload",0.0,28301.438723741627,15500.0,"MW",true
"max_demand_of_biogenic_waste",0.0,407.82978,21.38166,"PJ",true
"max_demand_of_dry_biomass",0.0,407.82978,213.8,"PJ",true
"max_demand_of_oily_biomass",0.0,407.82978,0.0,"PJ",true
"max_demand_of_wet_biomass",0.0,407.82978,92.3,"PJ",true
"co_firing_biocoal_share",0.0,100.0,100.0,"%",true
"co_firing_coal_share",0.0,100.0,0.0,"%",true
"capacity_of_energy_chp_ultra_supercritical_coal",0.0,39903.71551236558,0.0,"MW",true
"capacity_of_energy_chp_ultra_supercritical_cofiring_coal",0.0,39903.71551236558,0.0,"MW",true
"capacity_of_energy_chp_ultra_supercritical_lignite",0.0,54978.452483703695,0.0,"MW",true
"capacity_of_energy_power_combined_cycle_coal",0.0,32987.07149022221,0.0,"MW",true
"capacity_of_energy_power_supercritical_coal",0.0,61850.75904416665,0.0,"MW",true
"capacity_of_energy_power_ultra_supercritical_coal",0.0,48510.39925032679,1580.0,"MW",true
"capacity_of_energy_power_ultra_supercritical_cofiring_coal",0.0,48510.39925032679,0.0,"MW",true
"capacity_of_energy_power_ultra_supercritical_lignite",0.0,32987.07149022221,0.0,"MW",true
"capacity_of_energy_chp_combined_cycle_network_gas",0.0,49729.25350284756,0.0,"MW",true
"capacity_of_energy_chp_local_engine_network_gas",0.0,29106.239550196067,0.0,"MW",true
"capacity_of_energy_power_combined_cycle_network_gas",0.0,56613.96708848206,0.0,"MW",true
"capacity_of_energy_power_engine_network_gas",0.0,219718.50459739487,0.0,"MW",true
"capacity_of_energy_power_turbine_network_gas",0.0,329870.71490222216,0.0,"MW",true
"capacity_of_energy_power_ultra_supercritical_network_gas",0.0,155893.53256248683,0.0,"MW",true
"capacity_of_energy_power_nuclear_gen2_uranium_oxide",0.0,32425.037506771507,486.0,"MW",true
"capacity_of_energy_power_nuclear_gen3_uranium_oxide",0.0,30925.379522083324,6400.0,"MW",true
"capacity_of_energy_power_nuclear_small_modular_reactor_uranium_oxide",0.0,29728.795503084188,0.0,"MW",true
"merit_order_subtype_of_energy_power_nuclear_uranium_oxide",0.0,1.0,0.0,"bool",true
"capacity_of_energy_power_engine_diesel",0.0,61850.75904416665,0.0,"MW",true
"capacity_of_energy_power_ultra_supercritical_crude_oil",0.0,61850.75904416665,0.0,"MW",true
"energy_mixer_for_gas_power_fuel_bio_oil_share",0.0,100.0,0.0,"%",true
"energy_mixer_for_gas_power_fuel_crude_oil_share",0.0,100.0,0.0,"%",true
"energy_mixer_for_gas_power_fuel_natural_gas_share",0.0,100.0,100.0,"%",true
"fuel_production_coal",0.0,4468.335117505368,0.0,"PJ",true
"fuel_production_crude_oil",0.0,4468.335117505368,0.0,"PJ",true
"fuel_production_lignite",0.0,4468.335117505368,0.0,"PJ",true
"fuel_production_natural_gas",0.0,4468.335117505368,0.0,"PJ",true
"fuel_production_uranium_oxide",0.0,4468.335117505368,0.0,"PJ",true
"green_gas_total_share",0.0,100.0,89.9,"%",true
"natural_gas_total_share",0.0,100.0,10.1,"%",true
"propane_gas_total_share",0.0,100.0,0.0,"%",true
"energy_biogas_fermentation_share",0.0,100.0,41.7,"%",true
"energy_greengas_gasification_dry_biomass_share",0.0,100.0,29.2,"%",true
"energy_greengas_gasification_wet_biomass_share",0.0,100.0,29.1,"%",true
"energy_regasification_lng_share",0.0,100.0,0.0,"%",true
"energy_treatment_natural_gas_share",0.0,100.0,100.0,"%",true
"capacity_of_agriculture_chp_engine_biogas",0.0,7090.500932303672,0.0,"MW",true
"capacity_of_agriculture_chp_engine_network_gas_dispatchable",0.0,13566.009436805496,0.0,"MW",true
"capacity_of_agriculture_chp_engine_network_gas_must_run",0.0,13566.009436805496,0.0,"MW",true
"capacity_of_agriculture_chp_wood_pellets",0.0,14569.522463637684,300.0,"MW",true
"capacity_of_energy_heat_boiler_ht_electricity",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_coal",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_crude_oil",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_hydrogen",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_network_gas",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_waste_mix",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_ht_wood_pellets",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_heatpump_water_water_ht_electricity",0.0,85957.13497309241,0.0,"MW",true
"capacity_of_energy_heat_solar_ht_solar_thermal",0.0,817202.541063479,0.0,"MW",true
"capacity_of_energy_heat_well_deep_ht_geothermal",0.0,93120.22955418345,0.0,"MW",true
"volume_of_ht_imported_heat",0.0,1005.6984791851813,0.0,"PJ",true
"volume_of_ht_residual_heat",0.0,502.84923959259066,0.0,"PJ",true
"energy_heat_network_storage_ht_loss_share",0.0,50.0,30.0,"%",true
"energy_heat_network_storage_ht_steam_hot_water_output_capacity_share",0.0,300.0,100.0,"%",true
"heat_storage_enabled_ht",0.0,1.0,1.0,"x",true
"energy_heat_distribution_ht_loss_share",0.0,50.0,20.0,"%",true
"capacity_of_energy_heat_boiler_lt_electricity",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_lt_hydrogen",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_heatpump_drink_water_water_ts_lt_electricity",0.0,39908.66980893576,0.0,"MW",true
"capacity_of_energy_heat_heatpump_surface_water_water_ts_lt_electricity",0.0,23280.05738854586,40.0,"MW",true
"capacity_of_energy_heat_heatpump_waste_water_water_ts_lt_electricity",0.0,39908.66980893576,20.0,"MW",true
"capacity_of_energy_heat_heatpump_water_water_lt_electricity",0.0,85957.13497309241,0.0,"MW",true
"capacity_of_energy_heat_solar_lt_solar_thermal",0.0,817202.541063479,125.0,"MW",true
"capacity_of_energy_heat_well_shallow_lt_geothermal",0.0,117625.55312107383,15.0,"MW",true
"volume_of_lt_imported_heat",0.0,1005.6984791851813,0.0,"PJ",true
"volume_of_lt_residual_heat",0.0,502.84923959259066,0.0,"PJ",true
"energy_heat_network_storage_lt_loss_share",0.0,50.0,30.0,"%",true
"energy_heat_network_storage_lt_steam_hot_water_output_capacity_share",0.0,300.0,25.0,"%",true
"heat_storage_enabled_lt",0.0,1.0,1.0,"bool",true
"energy_heat_distribution_lt_loss_share",0.0,50.0,10.0,"%",true
"capacity_of_energy_heat_boiler_mt_electricity",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_mt_coal",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_mt_crude_oil",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_mt_hydrogen",0.0,255123.916586804,0.0,"MW",true
"capacity_of_energy_heat_burner_mt_network_gas",0.0,255123.916586804,1000.0,"MW",true
"capacity_of_energy_heat_burner_mt_waste_mix",0.0,255123.916586804,400.0,"MW",true
"capacity_of_energy_heat_burner_mt_wood_pellets",0.0,255123.916586804,2000.0,"MW",true
"capacity_of_energy_heat_heatpump_drink_water_water_ts_mt_electricity",0.0,39908.66980893576,0.0,"MW",true
"capacity_of_energy_heat_heatpump_surface_water_water_ts_mt_electricity",0.0,39908.66980893576,500.0,"MW",true
"capacity_of_energy_heat_heatpump_waste_water_water_ts_mt_electricity",0.0,39908.66980893576,1000.0,"MW",true
"capacity_of_energy_heat_heatpump_water_water_mt_electricity",0.0,85957.13497309241,0.0,"MW",true
"capacity_of_energy_heat_solar_mt_solar_thermal",0.0,817202.541063479,1000.0,"MW",true
"capacity_of_energy_heat_well_deep_mt_geothermal",0.0,93120.22955418345,2925.0,"MW",true
"capacity_of_energy_heat_well_shallow_heatpump_mt_geothermal",0.0,117625.55312107383,975.0,"MW",true
"volume_of_mt_imported_heat",0.0,1005.6984791851813,0.0,"PJ",true
"volume_of_mt_residual_heat",0.0,502.84923959259066,10.0,"PJ",true
"energy_heat_network_storage_mt_loss_share",0.0,50.0,30.0,"%",true
"energy_heat_network_storage_mt_steam_hot_water_output_capacity_share",0.0,300.0,22.0,"%",true
"heat_storage_enabled_mt",0.0,1.0,1.0,"x",true
"energy_heat_distribution_mt_loss_share",0.0,50.0,15.0,"%",true
"share_of_energy_chp_combined_cycle_ht_network_gas",0.0,100.0,0.0,"%",true
"share_of_energy_chp_combined_cycle_mt_network_gas",0.0,100.0,100.0,"%",true
"share_of_energy_chp_local_engine_ht_biogas",0.0,100.0,0.0,"%",true
"share_of_energy_chp_local_engine_ht_network_gas",0.0,100.0,0.0,"%",true
"share_of_energy_chp_local_engine_mt_biogas",0.0,100.0,100.0,"%",true
"share_of_energy_chp_local_engine_mt_network_gas",0.0,100.0,100.0,"%",true
"share_of_energy_chp_local_ht_wood_pellets_dispatchable",0.0,100.0,0.0,"%",true
"share_of_energy_chp_local_ht_wood_pellets_must_run",0.0,100.0,0.0,"%",true
"share_of_energy_chp_local_mt_wood_pellets_dispatchable",0.0,100.0,100.0,"%",true
"share_of_energy_chp_local_mt_wood_pellets_must_run",0.0,100.0,100.0,"%",true
"share_of_energy_chp_supercritical_ht_waste_mix",0.0,100.0,100.0,"%",true
"share_of_energy_chp_supercritical_mt_waste_mix",0.0,100.0,0.0,"%",true
"share_of_energy_chp_ultra_supercritical_cofiring_ht_coal",0.0,100.0,0.0,"%",true
"share_of_energy_chp_ultra_supercritical_cofiring_mt_coal",0.0,100.0,100.0,"%",true
"share_of_energy_chp_ultra_supercritical_ht_coal",0.0,100.0,0.0,"%",true
"share_of_energy_chp_ultra_supercritical_ht_lignite",0.0,100.0,100.0,"%",true
"share_of_energy_chp_ultra_supercritical_mt_coal",0.0,100.0,100.0,"%",true
"share_of_energy_chp_ultra_supercritical_mt_lignite",0.0,100.0,0.0,"%",true
"co2_emissions_of_imported_heat",0.0,100.0,0.0,"kg/GJ",true
"share_of_energy_heat_flexibility_p2h_boiler_ht_electricity",0.0,100.0,0.0,"%",true
"share_of_energy_heat_flexibility_p2h_boiler_mt_electricity",0.0,100.0,100.0,"%",true
"share_of_energy_heat_flexibility_p2h_heatpump_ht_electricity",0.0,100.0,0.0,"%",true
"share_of_energy_heat_flexibility_p2h_heatpump_mt_electricity",0.0,100.0,100.0,"%",true
"capacity_of_industry_chp_combined_cycle_gas_power_fuelmix",0.0,76899.99287008971,5292.716683078902,"MW",true
"capacity_of_industry_chp_engine_gas_power_fuelmix",0.0,485189.4105627388,39.74822882258972,"#",true
"capacity_of_industry_chp_turbine_gas_power_fuelmix",0.0,117506.81037066331,791.1575765812647,"MW",true
"capacity_of_industry_chp_turbine_hydrogen",0.0,36243.06440348169,0.0,"MW",true
"capacity_of_industry_chp_ultra_supercritical_coal",0.0,66848.31878864401,0.7686007078084766,"MW",true
"capacity_of_industry_chp_wood_pellets",0.0,50136.23909148301,0.0,"MW",true
"capacity_of_industry_heat_burner_coal",0.0,137359.55915474799,0.0,"MW",true
"capacity_of_industry_heat_burner_crude_oil",0.0,137359.55915474799,1.53675,"MW",true
"capacity_of_industry_heat_burner_hydrogen",0.0,38078.156272012406,0.0,"MW",true
"capacity_of_industry_heat_burner_lignite",0.0,137359.55915474799,0.0,"MW",true
"capacity_of_industry_heat_well_geothermal",0.0,42973.91922127115,0.0,"MW",true
"capacity_of_energy_hydrogen_ammonia_reformer_dispatchable",0.0,28301.438723741627,2875.0,"MW",true
"capacity_of_energy_hydrogen_ammonia_reformer_must_run",0.0,28301.438723741627,6707.0,"MW",true
"capacity_of_energy_hydrogen_autothermal_reformer_dispatchable",0.0,27786.867110582687,180.0,"MW",true
"capacity_of_energy_hydrogen_autothermal_reformer_must_run",0.0,27786.867110582687,1620.0,"MW",true
"capacity_of_energy_hydrogen_biomass_gasification",0.0,28301.438723741627,0.0,"MW",true
"capacity_of_energy_hydrogen_liquid_hydrogen_regasifier",0.0,47575.382281018974,6388.0,"MW",true
"capacity_of_energy_hydrogen_lohc_reformer",0.0,47575.382281018974,2981.0,"MW",true
"capacity_of_energy_hydrogen_solar_pv_solar_radiation",0.0,3367100.0,50.0,"MW",true
"capacity_of_energy_hydrogen_steam_methane_reformer_dispatchable",0.0,26811.88931722891,0.0,"MW",true
"capacity_of_energy_hydrogen_steam_methane_reformer_must_run",0.0,26811.88931722891,0.0,"MW",true
"capacity_of_energy_hydrogen_wind_turbine_offshore",0.0,180360.0,4050.0,"MW",true
"capacity_of_energy_imported_hydrogen_baseload",0.0,25471.294851367464,3044.0,"MW",true
"capacity_of_energy_hydrogen_storage_depleted_gas_field",1.0,1440.0001440000144,250.0,"hours",true
"capacity_of_energy_hydrogen_storage_salt_cavern",1.0,500.0,250.0,"hours",true
"volume_of_energy_hydrogen_storage_depleted_gas_field",0.0,1000.0,12.0,"TWh",true
"volume_of_energy_hydrogen_storage_salt_cavern",0.0,1000.0,3.0,"TWh",true
"energy_hydrogen_distribution_compressed_trucks_share",0.0,100.0,1.0,"%",true
"energy_hydrogen_transport_pipelines_share",0.0,100.0,99.0,"%",true
"agriculture_bio_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"agriculture_biodiesel_in_crude_oil_share",0.0,100.0,53.5,"%",true
"agriculture_diesel_in_crude_oil_share",0.0,100.0,43.0,"%",true
"agriculture_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"agriculture_lpg_in_crude_oil_share",0.0,100.0,3.5000000000000004,"%",true
"agriculture_other_bio_oil_in_crude_oil_share",0.0,100.0,0.0,"%",true
"agriculture_other_oil_in_crude_oil_share",0.0,100.0,0.0,"%",true
"buildings_bio_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"buildings_biodiesel_in_crude_oil_share",0.0,100.0,0.0,"%",true
"buildings_diesel_in_crude_oil_share",0.0,100.0,54.37986230646974,"%",true
"buildings_kerosene_in_crude_oil_share",0.0,100.0,0.11432943294558662,"%",true
"buildings_lpg_in_crude_oil_share",0.0,100.0,42.79204722685726,"%",true
"buildings_other_bio_oil_in_crude_oil_share",0.0,100.0,2.3839238020147597,"%",true
"buildings_other_oil_in_crude_oil_share",0.0,100.0,0.3298372317126609,"%",true
"households_bio_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"households_biodiesel_in_crude_oil_share",0.0,100.0,0.0,"%",true
"households_diesel_in_crude_oil_share",0.0,100.0,20.146256336389573,"%",true
"households_kerosene_in_crude_oil_share",0.0,100.0,15.553585773247278,"%",true
"households_lpg_in_crude_oil_share",0.0,100.0,64.30015789036315,"%",true
"households_other_bio_oil_in_crude_oil_share",0.0,100.0,0.0,"%",true
"households_other_oil_in_crude_oil_share",0.0,100.0,0.0,"%",true
"industry_bio_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"industry_biodiesel_in_crude_oil_share",0.0,100.0,0.05354260939586396,"%",true
"industry_diesel_in_crude_oil_share",0.0,100.0,0.010196108884621576,"%",true
"industry_kerosene_in_crude_oil_share",0.0,100.0,0.0,"%",true
"industry_lpg_in_crude_oil_share",0.0,100.0,0.7897954303020163,"%",true
